"id_Pregunta","Titulo","Cuerpo","Categoria","Clase","Seguidores","Respuestas","Idioma"
"20160120130102AAU9t6Z","Will a bottle of scotch keep for a long time even after its opened?","I m becoming legal drinking age soon and I ve had the idea to buy a bottle of scotch and have a glass of it and then keep it for a very long time. I hope to have it as my first and last drink. But will the scotch last that long of time? ","Beer, Wine &amp; Spirits, Food &amp; Drink","PERMANENTER","0","11","ENG"
"20160120143830AAXecdk","Is it a law in the US that a women has to legally change her last name when she gets married?","<br/> ","Politics &amp; Government, Military","PERMANENTER","0","10","ENG"
"20160120152353AAJxQbE","What graphics card is this and how much is it?","<br/> ","Computers &amp; Internet, Internet, YouTube","PERMANENTER","0","6","ENG"
"20160120164125AApdHCf","¿Royal Rumble 2016 lo daran Free por WWE Network o no?","y si no, donde puedo verlo? :C ","Sports","DRIFT","0","6","ESP"
"20160121060601AAxwDFn","What happens when you download a torrent movie?","for example if you juts click the little magnet and it starts downloading and you haven t changed any of the default settings how do you know if you re gonna get caught or if it has a virus? ","Phitsanulok, Local Businesses, Bangalore","PERMANENTER","0","4","ENG"
"20160121132907AAd376w","Cat names?","I am getting a cat and have decided on two names he is black and white and very very small. The two names are Trickles and Felix please comment your favorites and tell me some other ideas ","Cats, Pets","PERMANENTER","0","15","ENG"
"20160121133054AAy4YAV","Which piercing is better?","Snakebites or Spiderbites? <br/> <br/> Septum or Nostril? <br/> <br/> Tragus or Helix? ","Beauty &amp; Style, Tattoos, Skin &amp; Body","PERMANENTER","0","5","ENG"
"20160121163151AAZsPAV","¿Estoy por terminar la secundaria y no se que opciones poner por que quiero estudiar astronomia y no se que prepas poner?","<br/> ","Astronomy &amp; Space, Science &amp; Mathematics, Alternative","PERIODICA","0","4","ESP"
"20160121192703AAEJbMZ","Why is it named McDonald's?","<br/> ","Fast Food, Dining Out, India","PERMANENTER","0","28","ENG"
"20160121211343AAvG6Rb","In the billion dollar lottery having 1 number would pay what? and if you had the powerball number what is the pay off?","<br/> ","Games &amp; Recreation","OTROS","0","4","ENG"
"20160121214020AAgCXmA","If red wine is cooked in a cake can kids eat it?","<br/> ","Beer, Wine &amp; Spirits, Food &amp; Drink","PERMANENTER","0","11","ENG"
"20160122115137AAaiYHN","¿Hola,Voy a cumplir 17,busco trabajo y tengo experiencia con los nenes,en heladeria,kiosco.Aprendo rapido me familiariso rapido.Busco trabajo?","<br/> ","Local Businesses, Bangalore","PERMANENTER","0","4","ESP"
"20160122174329AAjuB9n","Washing machine help: When my washer goes into spin cycle it spends really fast and loud and when the spin start sto slow down it sounds...?","Like the tub is hitting all sides of the washer like it uneven sort of like a spinning top when it flows down.. What is coursing this please help ","Home &amp; Garden, Decorating &amp; Remodeling","PERMANENTER","0","5","ENG"
"20160122211355AA0Vz5W","Why are some people so against vegetarians/vegans.?","I'm recently became vegetation and I'm so far loving it. The way the animals are treated in slaughterhouses are terrible. They don't deserve it. They deserve to be free. People don't understand what's actually happening to these poor animals. I told a couple people I was vegetation and they got all defensive about it and told me that I'm not gonna last and it's dumb. Why are they so against it? ","Vegetarian &amp; Vegan, Food &amp; Drink","DRIFT","0","17","ENG"
"20160123042823AAAyiL9","¿¡¡¡ El orgullo de Milagro !!!?","- <br/> <br/>  <br/> <br/> La notera preguntaba: “¿Por qué está usted aquí, acampando hace más de un mes?”, y la mujer contestaba: “Estoy aquí con la Milagro porque no quiero que mi hija termine siendo sirvienta suya, señorita”. <br/> <br/>  <br/> <br/> Interesantísima notas de un Diario Independiente que nadie debe quedar sin leerla. <br/> <br/>  <br/> <br/> Leéla más abajo <br/> <br/>  <br/> <br/> . ","Global Warming, Environment, Green Living","OTROS","0","5","ESP"
"20160123095416AA9IKTF","Do you consider your horse as a pet or a livestock? (Plus some Bonus Questions)?","Note: <br/> <br/>  <br/> <br/> when i say ""pet"" I dont mean treating them like they can do no wrong and letting them walk all over you. I mean like you love your dog. You love your dog as part of the family but if they do something wrong they're still getting disciplined for it.  <br/> <br/>  <br/> <br/> I just wanted to clear that up bcuz for some reason people equate treating your horse like a pet = your horse runs the show. Not the case. If my horse tries to be the leader or acts dominant towards me, he's in for a world of deep sh!t but I still love him to death. I wouldn't give him up for anything or anybody or even if somebody offered me all the money in the world. <br/> <br/>  <br/> <br/> Bonus Questions..... <br/> <br/> 1. do you ride english or western? <br/> <br/> 2. do you use a bit? <br/> <br/> 3. what breed, age, and color is your horse? <br/> <br/> 4. what do you love most about your horse? <br/> <br/> 5. any pictures/videos of you riding? ","Horses, Pets","PERMANENTER","0","12","ENG"
"20160123121753AAqbbbE","¿Qué comen las actrices porno antes de empezar a grabar?","<br/> ","Other - Food &amp; Drink, Food &amp; Drink","OTROS","0","7","ESP"
"20160123195313AAcaCv7","Anyone else suspect Kim Kardashian's personality is like a mean girl from high school?","She just seems so competitive with othr women especially her sisters, but she also always puts on a nice face in that she acts sweet and stuff, so it kind of deflects from the fact that her actions are really narcissistic and competitive. ","Yahoo Products, Yahoo Groups","RAFAGA","0","4","ENG"
"20160124054802AAPxqj6","¿Si tengo 24 pero parezco de 19 o menos, ¿creen que sea bueno o malo? (soy mujer)?","A veces me incomoda eso porque solo se me acercan carajitos de esa edad o menos y es frustrante porque soy una mujer pero parezco una adolescente. Saludos ;) ","Beauty &amp; Style, Tattoos, Skin &amp; Body","PERMANENTER","0","19","ESP"
"20160124091333AAp3ANR","¿El iphone 6 y 6s son del mismo tamaño?","<br/> ","Cell Phones &amp; Plans, Consumer Electronics","RAFAGA","0","10","ESP"
"20160124110616AAmlK5h","¿Por qué Argentina en 1978 le quería quitar islas a Chile?","<br/> ","Politics &amp; Government, Military","DRIFT","0","5","ESP"
"20160124161659AAenRZZ","My car beeps until the seatbelts are put on. How do i turn this off? I cant even take my dog for a ride because of this annoying feature?","<br/>     <span itemprop=""text"" class=""ya-q-text"">My dog will seat on the front seat and it assumes its a person. This feature is really annoying and invasive. Is there a way to turn it off? Or can i have a mechanic remove this feature?</span> <br/>     <span itemprop=""text"" class=""ya-q-text"">Im asking how to eliminate this feature. Not skate around it. What sensor can be removed to elimate this feature? Thats what im asking. Can a mechanic eliminate this feature? ","Dogs, Pets","PERMANENTER","0","13","ENG"
"20160124183301AA1F0my","Is a rectal thermometer ok for a 6 year old?","I think my daughter is running a fever but I just can't find her regular thermometer and asked my neighbor if she had anything and she gave me a brand new rectal thermometer. Would this emotionally scar my child because she's 6 and might remember it? ","Pregnancy &amp; Parenting","PERMANENTER","0","9","ENG"
"20160124191306AAQkjCv","Pros and cons of having a high IQ?","Emphasis on the cons. ","Social Science","PERMANENTER","0","4","ENG"
"20160124233803AARCEo2","¿Conviene aún tener el IPhone 4s?","Lo que pasa es que apenas tengo un mes con el IPhone 4s y ya sabía que está medio pasado de tiempo pero quería saber si aún conviene tenerlo, lo pienso tener un año cuando mucho, pero creen que si vale la pena este año que lo tendré? ","Land Phones, Consumer Electronics","DRIFT","0","4","ESP"
"20160125023852AAhOmYe","Can periods be stopped forever?","I know about birth control pills lighten it. But can you full blown stop getting your period? I heard surgery can but what exactly do they do?  <br/> <br/> I heard people say your insides can fall out? You can't have babies...(I don't want kids!!).  <br/> <br/> I don't want to get my period anymore. Lol ","Health, Diseases &amp; Conditions","PERMANENTER","0","7","ENG"
"20160125053140AAPgNa8","¿Tengo una tortuga de 3 años. Y no sabemos si esta muerta o en estado de hibernacion. Cuando la encontramos estaba boca arriba pero no floto?","<br/> ","Reptiles, Pets","PERMANENTER","0","4","ESP"
"20160125094020AAyRBIm","I know this is not a buying site but can some one please buy my rc car there vary nice and custome never really used need $ for motorcycle?","There awesome cars there on cregslist http://inlandempire.craigslist.org/tag/5411950765.html ","Cars &amp; Transportation, Car Makes, Mercedes-Benz","PERMANENTER","0","4","ENG"
"20160125135248AAe8O74","Battlefield 4 or titanfall?","<br/> ","Video &amp; Online Games, Games &amp; Recreation","DRIFT","0","6","ENG"
"20160125152218AAFVRIZ","Needs caption for this photo, i will give a 5 rating.?","<br/> ","Arts &amp; Humanities, Poetry","OTROS","0","4","ENG"
"20160125163731AASx534","¿Que pasa si yo le pido a mi novio matrimonio &#128156;&#128156;? estaria mal? xD?","Si los hombres lo hacen por que no las mujeres? ","Weddings, Family &amp; Relationships","PERMANENTER","1","8","ESP"
"20160126210927AAKn65z","¿Hola, necesito opiniones y consejos, creo que empiezo a ver a mi primo como algo mas, creo q me esta empezando a gustar - que deberia hacer?","Yo quiero mucho a mi primo desde chicos estado conmigo, el me lleva 2 años, todo comenzó desde pekes siempre cuidaba d mi y no le gustaba q chibolitos se me hacercaran jugábamos dormíamos juntos tenía 5 años yo. Ya cundo dejamos d ser niños ,Un día fue a mi casa y nos quedamos solos nos pusimos a ver peli en la compu con tal q el bajo su mano y la puso en mi cintura y me pego a el yo me asuste y me pare con escusa d traer agua. Otro día el d vacas en casa d mi abue me quede dormida en el cuarto d mi abue cuando desperté el me estaba mirando me dijo mucho duermes se río y se fue, un día me dijo para ir a comprar peli para hacer una pijamada con mi prima fuimos y allí note q era bien celoso con los chicos q se me acercaban pero lo tome normal pq mi familia era así,en la noche me senté al medio d ellos en la mita d la peli en lo emocionante mi primo se me hecho en el hombro me dio un poco d miedo y no me moví y d un momento a otro me ido un beso en el hombro deje escapar un ruido mi prima me pregunto q me pasaba y yo solo me hice a la loca ... No se q hacer, trate d concencerme q es mi mente la q piensa mal pero últimamente le hoy vueltas al asunto ...  Que debería hacer, lo quiero mucho como hermano siempre a estado conmigo pero con sus acciones me confunde, quisiera preguntarle pq lo hace pero temo q me diga q malinterprete todo y quede como una tonta</span> <br/>     <span itemprop=""text"" class=""ya-q-text"">Hola , nose que debería hacer y necesito opiniones o consejos, me esta empezando a gustar mi primo, y lo empiezo a ver como algo mas, trato de hacer la vista gorda para q el pare .... Quiero entender en que piensa mi primo el pq lo hace, no quiero romper nuestra relacion sino recuperar la d hermanos q teniamos...</span> <br/>     <a class=""ya-q-show-more Clr-b Cur-p"" href=""#""> show more </a> <br/>     <span class=""D-n ya-q-full-text Ol-n"" tabindex=""-1""> Hola , nose que debería hacer y necesito opiniones o consejos, me esta empezando a gustar mi primo, y lo empiezo a ver como algo mas, trato de hacer la vista gorda para q el pare .... Quiero entender en que piensa mi primo el pq lo hace, no quiero romper nuestra relacion sino recuperar la d hermanos q teniamos ...ayudenme a ver una forma para q no siga esto ¿Q debería hacer ? ","Yahoo Products, Yahoo Groups","PERMANENTER","0","9","ESP"
"20160127032920AAAIBdf","Any ideas for an image video on ""Keep the city dirty?""?","<br/>     <span itemprop=""text"" class=""ya-q-text"">I have to make a 90 second image-video on the topic mentioned above. Can you suggest any ideas? ","Environment, Green Living","RAFAGA","0","4","ENG"
